,ID,state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
4387,4388,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Kaleswari Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 21:30:00,07h 45m,2024-07-17 05:15:00,1.7,2374.00,21
4388,4389,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Sitara Travels,NON A/C Airbus (2+2),2024-07-17 22:40:00,06h 35m,2024-07-17 05:15:00,2.9,330.00,32
4389,4390,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Diamond Travels,NON A/C Seater (2+1),2024-07-17 22:30:00,06h 30m,2024-07-17 05:00:00,2.7,400.00,22
4390,4391,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:45:00,05h 45m,2024-07-17 05:30:00,2.6,1249.00,25
4391,4392,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,DHANUNJAYA TRAVELS,A/C Sleeper (2+1),2024-07-17 20:30:00,06h 00m,2024-07-17 02:30:00,2.3,800.00,17
4392,4393,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,NTC Nagpur Travels,A/C Sleeper (2+1),2024-07-17 23:45:00,06h 15m,2024-07-17 06:00:00,2.1,3800.00,15
4393,4394,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,A/C Sleeper (2+1),2024-07-17 20:25:00,07h 20m,2024-07-17 03:45:00,2.9,720.00,8
4394,4395,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 19:45:00,04h 45m,2024-07-17 00:30:00,2.9,720.00,5
4395,4396,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,A/C Sleeper (2+1),2024-07-17 19:40:00,07h 25m,2024-07-17 03:05:00,2.4,666.00,10
4396,4397,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Shree Khurana Shabrij Travels,A/C Sleeper (2+1),2024-07-17 21:00:00,06h 15m,2024-07-17 03:15:00,2.0,800.00,10
4397,4398,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Diamond Travels,AC Sleeper (2+1),2024-07-17 21:30:00,06h 15m,2024-07-17 03:45:00,2.6,500.00,8
4398,4399,TSRTC,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,DHANUNJAYA TRAVELS,A/C Sleeper (2+1),2024-07-17 20:30:00,06h 00m,2024-07-17 02:30:00,2.3,800.00,3
4399,4400,TSRTC,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,DNR Express,AC Sleeper (2+1),2024-07-17 21:30:00,02h 29m,2024-07-17 23:59:00,2.8,749.00,23
4400,4401,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 4161,RAJDHANI (A.C. Semi Sleeper),2024-07-17 20:00:00,06h 00m,2024-07-17 02:00:00,2.9,548.00,25
4401,4402,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 6631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 20:30:00,07h 00m,2024-07-17 03:30:00,3.8,470.00,28
4402,4403,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8754,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 21:15:00,06h 25m,2024-07-17 03:40:00,4.6,451.00,31
4403,4404,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8929,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 21:30:00,07h 15m,2024-07-17 04:45:00,4.5,497.00,28
4404,4405,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8718,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 21:45:00,06h 45m,2024-07-17 04:30:00,4.0,451.00,31
4405,4406,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 7646,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 22:00:00,06h 30m,2024-07-17 04:30:00,3.9,451.00,18
4406,4407,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8925,LAHARI A/C SLEEPER CUM SEATER,2024-07-17 22:05:00,06h 00m,2024-07-17 04:05:00,4.7,548.00,30
4407,4408,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 1323,Lahari A/C sleeper,2024-07-17 22:05:00,05h 25m,2024-07-17 03:30:00,4.1,548.00,24
4408,4409,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 9998,Lahari Non A/C Sleeper Cum Seater,2024-07-17 22:10:00,06h 10m,2024-07-17 04:20:00,4.5,451.00,25
4409,4410,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8874,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 22:15:00,06h 05m,2024-07-17 04:20:00,4.9,451.00,31
4410,4411,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8921,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 22:20:00,06h 15m,2024-07-17 04:35:00,3.5,451.00,30
4411,4412,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8734,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 22:30:00,06h 30m,2024-07-17 05:00:00,4.4,451.00,28
4412,4413,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8708,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 22:45:00,06h 15m,2024-07-17 05:00:00,4.5,451.00,30
4413,4414,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 34341,RAJDHANI (A.C. Semi Sleeper),2024-07-17 23:00:00,06h 45m,2024-07-17 05:45:00,3.8,548.00,17
4414,4415,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8742,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 23:15:00,06h 30m,2024-07-17 05:45:00,4.2,451.00,12
4415,4416,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TSRTC - 8901,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 23:15:00,06h 10m,2024-07-17 05:25:00,4.3,451.00,13
4416,4417,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),2024-07-17 23:30:00,06h 30m,2024-07-17 06:00:00,4.5,800.00,9
4417,4418,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:15:00,06h 45m,2024-07-17 06:00:00,4.7,580.00,13
4418,4419,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,06h 30m,2024-07-17 05:30:00,4.7,560.00,12
4419,4420,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,SAIRAJ TRAVELS,NON A/C Seater (2+2),2024-07-17 23:05:00,06h 25m,2024-07-17 05:30:00,4.4,450.00,11
4420,4421,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 23:09:00,05h 51m,2024-07-17 05:00:00,4.0,450.00,10
4421,4422,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 23:15:00,05h 40m,2024-07-17 04:55:00,3.9,750.00,17
4422,4423,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),2024-07-17 23:05:00,05h 55m,2024-07-17 05:00:00,3.5,450.00,14
4423,4424,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 23:20:00,05h 40m,2024-07-17 05:00:00,3.4,450.00,11
4424,4425,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),2024-07-17 23:00:00,06h 00m,2024-07-17 05:00:00,3.8,700.00,21
4425,4426,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 23:10:00,05h 50m,2024-07-17 05:00:00,2.7,700.00,17
4426,4427,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 23:05:00,05h 55m,2024-07-17 05:00:00,3.8,450.00,10
4427,4428,TSRTC,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),2024-07-17 23:05:00,05h 55m,2024-07-17 05:00:00,3.9,3000.00,15
4428,4429,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4256,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 20:37:00,06h 08m,2024-07-17 02:45:00,3.2,451.00,30
4429,4430,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4737,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 21:00:00,05h 40m,2024-07-17 02:40:00,3.7,483.00,25
4430,4431,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4250,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 21:15:00,05h 47m,2024-07-17 03:02:00,3.9,483.00,18
4431,4432,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4620,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 21:45:00,05h 45m,2024-07-17 03:30:00,3.7,483.00,14
4432,4433,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4198,INDRA(A.C. Seater),2024-07-17 22:11:00,05h 09m,2024-07-17 03:20:00,4.3,585.00,10
4433,4434,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4252,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 22:12:00,05h 48m,2024-07-17 04:00:00,3.8,483.00,16
4434,4435,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4611,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 22:15:00,05h 45m,2024-07-17 04:00:00,4.2,483.00,26
4435,4436,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4628,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 22:30:00,06h 00m,2024-07-17 04:30:00,4.1,483.00,14
4436,4437,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-07-17 22:40:00,05h 36m,2024-07-17 04:16:00,4.4,817.00,6
4437,4438,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4212,STAR LINER(NON-AC SLEEPER 2+1),2024-07-17 22:40:00,05h 00m,2024-07-17 03:40:00,3.9,626.00,20
4438,4439,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4196,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:07:00,05h 31m,2024-07-17 04:38:00,4.2,483.00,19
4439,4440,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4188,Super Luxury (Non AC Seater 2+2 Push Back),2024-07-17 23:20:00,05h 50m,2024-07-17 05:10:00,3.4,483.00,15
4440,4441,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4622,STAR LINER(NON-AC SLEEPER 2+1),2024-07-17 23:30:00,04h 50m,2024-07-17 04:20:00,4.2,626.00,7
4441,4442,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),2024-07-17 22:00:00,07h 10m,2024-07-17 05:10:00,4.5,359.00,11
4442,4443,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),2024-07-17 22:10:00,06h 50m,2024-07-17 05:00:00,4.7,584.00,12
4443,4444,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),2024-07-17 22:20:00,07h 40m,2024-07-17 06:00:00,4.6,552.00,13
4444,4445,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),2024-07-17 21:30:00,07h 35m,2024-07-17 05:05:00,4.6,404.00,11
4445,4446,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 22:30:00,07h 15m,2024-07-17 05:45:00,4.3,315.00,11
4446,4447,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,06h 25m,2024-07-17 05:25:00,4.6,327.00,15
4447,4448,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Tirumala Xpress,A/C Sleeper (2+1),2024-07-17 22:10:00,07h 25m,2024-07-17 05:35:00,4.0,599.00,14
4448,4449,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sravani Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,07h 20m,2024-07-17 06:20:00,4.0,490.00,11
4449,4450,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),2024-07-17 22:40:00,06h 30m,2024-07-17 05:10:00,4.6,552.00,10
4450,4451,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Svkdt travels,A/C Sleeper (2+1),2024-07-17 22:20:00,07h 15m,2024-07-17 05:35:00,4.4,567.00,10
4451,4452,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),2024-07-17 22:15:00,07h 52m,2024-07-17 06:07:00,4.3,400.00,8
4452,4453,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 22:50:00,06h 55m,2024-07-17 05:45:00,4.3,378.00,9
4453,4454,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-17 23:10:00,07h 30m,2024-07-17 06:40:00,4.0,446.00,5
4454,4455,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sri KVR Travels,A/C Sleeper (2+1),2024-07-17 22:40:00,06h 50m,2024-07-17 05:30:00,4.1,706.00,9
4455,4456,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Svkdt travels,A/C Sleeper (2+1),2024-07-17 22:00:00,07h 45m,2024-07-17 05:45:00,4.0,567.00,9
4456,4457,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,LVR Travels,A/C Sleeper (2+1),2024-07-17 22:45:00,07h 35m,2024-07-17 06:20:00,4.0,599.00,7
4457,4458,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Mozo travels,A/C Sleeper (2+1),2024-07-17 23:22:00,06h 08m,2024-07-17 05:30:00,4.0,599.00,10
4458,4459,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 22:30:00,07h 00m,2024-07-17 05:30:00,3.6,700.00,18
4459,4460,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Orange Tours And Travels,A/C Seater / Sleeper (2+1),2024-07-17 22:55:00,07h 05m,2024-07-17 06:00:00,3.3,500.00,30
4460,4461,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),2024-07-17 21:50:00,07h 25m,2024-07-17 05:15:00,3.2,449.00,23
4461,4462,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 21:45:00,07h 45m,2024-07-17 05:30:00,3.2,700.00,11
4462,4463,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),2024-07-17 23:00:00,06h 30m,2024-07-17 05:30:00,3.0,450.00,19
4463,4464,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),2024-07-17 21:55:00,07h 30m,2024-07-17 05:25:00,3.9,379.00,7
4464,4465,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),2024-07-17 23:00:00,06h 30m,2024-07-17 05:30:00,3.3,400.00,7
4465,4466,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 23:30:00,05h 00m,2024-07-17 04:30:00,3.4,690.00,8
4466,4467,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,06h 45m,2024-07-17 05:45:00,3.9,500.00,4
4467,4468,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 22:55:00,07h 05m,2024-07-17 06:00:00,3.3,450.00,6
4468,4469,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),2024-07-17 22:20:00,06h 40m,2024-07-17 05:00:00,3.6,500.00,9
4469,4470,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),2024-07-17 23:10:00,05h 50m,2024-07-17 05:00:00,2.5,399.00,17
4470,4471,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,07h 30m,2024-07-17 05:30:00,2.7,3000.00,40
4471,4472,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Moonlight Travels,A/C Sleeper (2+1),2024-07-17 22:00:00,08h 00m,2024-07-17 06:00:00,2.1,749.00,24
4472,4473,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),2024-07-17 22:16:00,07h 52m,2024-07-17 06:08:00,2.9,1760.00,40
4473,4474,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Teja Tours and Travels,A/C Sleeper (2+1),2024-07-17 23:00:00,07h 00m,2024-07-17 06:00:00,0.0,580.00,14
4474,4475,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),2024-07-17 22:55:00,06h 50m,2024-07-17 05:45:00,2.7,650.00,9
4475,4476,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 23:15:00,05h 40m,2024-07-17 04:55:00,2.9,690.00,10
4476,4477,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,06h 30m,2024-07-17 05:30:00,2.1,371.00,9
4477,4478,TSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),2024-07-17 22:15:00,06h 35m,2024-07-17 04:50:00,2.4,690.00,3
4478,4479,TSRTC,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TSRTC - 7100,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 21:00:00,05h 00m,2024-07-17 02:00:00,4.0,392.00,31
4479,4480,TSRTC,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TSRTC - 7266,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 22:30:00,04h 50m,2024-07-17 03:20:00,4.1,392.00,16
4480,4481,TSRTC,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TSRTC - 7190,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 22:50:00,04h 45m,2024-07-17 03:35:00,3.8,392.00,31
4481,4482,TSRTC,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TSRTC - 7285,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 23:10:00,04h 45m,2024-07-17 03:55:00,4.1,392.00,16
4482,4483,TSRTC,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TSRTC - 9512,RAJDHANI (A.C. Semi Sleeper),2024-07-17 23:15:00,05h 00m,2024-07-17 04:15:00,4.3,502.00,8
4483,4484,TSRTC,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TSRTC - 7192,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 23:30:00,04h 50m,2024-07-17 04:20:00,3.2,392.00,12
4484,4485,TSRTC,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad,TSRTC - 9508,RAJDHANI (A.C. Semi Sleeper),2024-07-17 23:45:00,04h 50m,2024-07-17 04:35:00,4.4,476.00,26
4485,4486,TSRTC,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,TSRTC - 40710,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 19:30:00,02h 50m,2024-07-17 22:20:00,4.1,261.00,33
4486,4487,TSRTC,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,TSRTC - 1412,RAJDHANI (A.C. Semi Sleeper),2024-07-17 19:45:00,02h 45m,2024-07-17 22:30:00,3.2,316.00,14
4487,4488,TSRTC,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,TSRTC - 40931,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 20:00:00,03h 00m,2024-07-17 23:00:00,2.0,261.00,33
4488,4489,TSRTC,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,TSRTC - 40910,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 20:30:00,02h 50m,2024-07-17 23:20:00,3.0,261.00,17
4489,4490,TSRTC,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,TSRTC - 7663,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 20:35:00,03h 00m,2024-07-17 23:35:00,3.2,261.00,33
4490,4491,TSRTC,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad,TSRTC - 41162,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-07-17 20:40:00,03h 15m,2024-07-17 23:55:00,2.5,261.00,23
